ID,Name,Race,MaxHitPoints,MaxShields,MaxEnergy,RegeneratesHp,AirWeaponName,GroundWeaponName,Armor,ArmorUpgrade,UnitSize,RequiredTech,RequiresCreep,RequiresPsi,CloakingTech,HasPermanentCloak,BuildScore,BuildTime,DestroyScore,Acceleration,HaltDistance,TopSpeed,TurnRadius,CanAttack,CanBuildAddon,CanMove,CanProduce,Width,Height,DimensionDown,DimensionLeft,DimensionRight,DimensionUp,TileWidth,TileHeight,MineralPrice,GasPrice,SpaceProvided,SpaceRequired,SupplyProvided,SupplyRequired,IsAddon,IsBeacon,IsBuilding,IsBurrowable,IsCloakable,IsCritter,IsDetector,IsFlagBeacon,IsFlyer,IsFlyingBuilding,IsHero,IsInvincible,IsMechanical,IsMineralField,IsNeutral,IsOrganic,IsPowerup,IsRefinery,IsResourceContainer,IsResourceDepot,IsRobotic,IsSpecialBuilding,IsSpell,IsSpellcaster,IsTwoUnitsInOneEgg,IsWorker,ProducesCreep,ProducesLarva,SeekRange,SightRange,MaxGroundHits,MaxAirHits,Abilities,Upgrades,BuildsWhat,ReseachesWhat,UpgradesWhat,RequiredUnits
197,Special_Zerg_Flag_Beacon,Zerg,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,250,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
198,Special_Terran_Flag_Beacon,Terran,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,50,50,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
199,Special_Protoss_Flag_Beacon,Protoss,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,100,100,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
200,Special_Power_Generator,Terran,800,0,0,FALSE,None,None,1,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,2400,600,0,0,0,0,FALSE,FALSE,FALSE,FALSE,120,72,43,56,63,28,4,3,200,50,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
201,Special_Overmind_Cocoon,Zerg,2500,0,0,TRUE,None,None,1,Upgrade_60,Large,None,TRUE,FALSE,None,FALSE,0,2400,4000,0,0,0,0,FALSE,FALSE,FALSE,FALSE,96,64,31,48,47,32,3,2,1000,500,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,320,0,0,None,None,None,None,None,None
202,Spell_Dark_Swarm,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,2400,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,160,160,79,80,79,80,5,5,250,200,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,256,0,0,None,None,None,None,None,None
203,Special_Floor_Missile_Trap,None,50,0,0,FALSE,None,Hellfire_Missile_Pack_Floor_Trap,0,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,100,0,0,0,20,TRUE,FALSE,FALSE,FALSE,64,64,31,32,31,32,2,2,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160,192,1,0,None,Terran_Vehicle_Weapons,None,None,None,None
204,Special_Floor_Hatch,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,256,128,63,128,127,64,8,4,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,224,0,0,None,None,None,None,None,None
205,Special_Upper_Level_Door,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,70,38,20,25,44,17,3,2,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,0,None,None,None,None,None,None
206,Special_Right_Upper_Level_Door,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,70,38,20,44,25,17,3,2,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,0,None,None,None,None,None,None
207,Special_Pit_Door,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,70,38,20,41,28,17,3,2,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,0,None,None,None,None,None,None
208,Special_Right_Pit_Door,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,70,38,20,28,41,17,3,2,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,0,None,None,None,None,None,None
209,Special_Floor_Gun_Trap,None,50,0,0,FALSE,None,Twin_Autocannons_Floor_Trap,0,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,100,0,0,0,127,TRUE,FALSE,FALSE,FALSE,64,64,31,32,31,32,2,2,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160,192,1,0,None,Terran_Vehicle_Weapons,None,None,None,None
210,Special_Wall_Missile_Trap,None,50,0,0,FALSE,None,Hellfire_Missile_Pack_Wall_Trap,0,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,100,0,0,0,0,TRUE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160,192,1,0,None,Terran_Vehicle_Weapons,None,None,None,None
211,Special_Wall_Flame_Trap,None,50,0,0,FALSE,None,Flame_Thrower_Wall_Trap,0,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,100,0,0,0,0,TRUE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,96,1,0,None,Terran_Infantry_Weapons,None,None,None,None
212,Special_Right_Wall_Missile_Trap,None,50,0,0,FALSE,None,Hellfire_Missile_Pack_Wall_Trap,0,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,100,0,0,0,0,TRUE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160,192,1,0,None,Terran_Vehicle_Weapons,None,None,None,None
213,Special_Right_Wall_Flame_Trap,None,50,0,0,FALSE,None,Flame_Thrower_Wall_Trap,0,Upgrade_60,Large,None,FALSE,FALSE,None,FALSE,0,1,100,0,0,0,0,TRUE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,96,1,0,None,Terran_Infantry_Weapons,None,None,None,None
214,Special_Start_Location,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,97,65,32,48,48,32,4,3,0,0,0,255,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,0,None,None,None,None,None,None
215,Powerup_Flag,None,100000,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
216,Powerup_Young_Chrysalis,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
217,Powerup_Psi_Emitter,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
218,Powerup_Data_Disk,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
219,Powerup_Khaydarin_Crystal,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
220,Powerup_Mineral_Cluster_Type_1,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
221,Powerup_Mineral_Cluster_Type_2,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
222,Powerup_Protoss_Gas_Orb_Type_1,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
223,Powerup_Protoss_Gas_Orb_Type_2,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
224,Powerup_Zerg_Gas_Sac_Type_1,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
225,Powerup_Zerg_Gas_Sac_Type_2,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
226,Powerup_Terran_Gas_Tank_Type_1,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
227,Powerup_Terran_Gas_Tank_Type_2,None,800,0,0,FALSE,None,None,0,Upgrade_60,Independent,None,FALSE,FALSE,None,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,32,32,15,16,15,16,1,1,1,1,0,255,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,0,None,None,None,None,None,None
228,None,None,0,0,0,FALSE,None,None,0,None,None,None,FALSE,FALSE,None,FALSE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,None,None,None,None,None,None
229,AllUnits,None,0,0,0,FALSE,None,None,0,None,None,None,FALSE,FALSE,None,FALSE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,None,None,None,None,None,None
230,Men,None,0,0,0,FALSE,None,None,0,None,None,None,FALSE,FALSE,None,FALSE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,None,None,None,None,None,None
231,Buildings,None,0,0,0,FALSE,None,None,0,None,None,None,FALSE,FALSE,None,FALSE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,None,None,None,None,None,None
232,Factories,None,0,0,0,FALSE,None,None,0,None,None,None,FALSE,FALSE,None,FALSE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,None,None,None,None,None,None
233,Unknown,Unknown,0,0,0,FALSE,Unknown,Unknown,0,Unknown,Unknown,None,FALSE,FALSE,None,FALSE,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,None,None,None,None,None,Unknown|1
